gan_acum,gan_suavizada,envio,celda,semilla
89.375,89.355,3825,D,691787
88.75,88.98,3850,D,691787
89.125,88.605,3875,D,691787
88.5,88.255,3900,D,691787
88.875,87.9225,3925,D,691787
88.25,87.6,3950,D,691787
87.625,87.2875,3975,D,691787
87,86.975,4000,D,691787
86.375,86.6575,4025,D,691787
85.75,86.2825,4050,D,691787
85.125,85.8675,4075,D,691787
85.5,85.43,4100,D,691787
84.875,84.9675,4125,D,691787
85.25,84.53,4150,D,691787
84.625,84.135,4175,D,691787
84,83.76,4200,D,691787
83.375,83.415,4225,D,691787
82.75,83.1025,4250,D,691787
82.125,82.845,4275,D,691787
81.5,82.57,4300,D,691787
81.875,82.2575,4325,D,691787
81.25,81.8925,4350,D,691787
81.625,81.565,4375,D,691787
81,81.2725,4400,D,691787
81.375,81.0225,4425,D,691787
80.75,80.8275,4450,D,691787
81.125,80.64,4475,D,691787
80.5,80.4675,4500,D,691787
79.875,80.3775,4525,D,691787
79.25,80.2525,4550,D,691787
79.625,80.085,4575,D,691787
80,79.8975,4600,D,691787
79.375,79.725,4625,D,691787
79.75,79.5375,4650,D,691787
79.125,79.33,4675,D,691787
80.5,79.1425,4700,D,691787
79.875,78.955,4725,D,691787
79.25,78.7675,4750,D,691787
78.625,78.54,4775,D,691787
78,78.3325,4800,D,691787
78.375,78.0825,4825,D,691787
77.75,77.7775,4850,D,691787
78.125,77.465,4875,D,691787
77.5,77.1375,4900,D,691787
76.875,76.7,4925,D,691787
76.25,76.325,4950,D,691787
76.625,75.9675,4975,D,691787
76,75.655,5000,D,691787
75.375,75.2975,5025,D,691787
74.75,74.9225,5050,D,691787
74.125,74.5125,5075,D,691787
73.5,74.075,5100,D,691787
72.875,73.6375,5125,D,691787
73.25,73.2,5150,D,691787
73.625,72.755,5175,D,691787
73,72.255,5200,D,691787
72.375,71.755,5225,D,691787
71.75,71.2875,5250,D,691787
71.125,70.85,5275,D,691787
70.5,70.4125,5300,D,691787
69.875,69.99,5325,D,691787
69.25,69.5525,5350,D,691787
68.625,69.0975,5375,D,691787
68,68.5975,5400,D,691787
67.375,68.0975,5425,D,691787
67.75,67.5975,5450,D,691787
67.125,67.0975,5475,D,691787
66.5,66.615,5500,D,691787
66.875,66.1775,5525,D,691787
66.25,65.74,5550,D,691787
65.625,65.3025,5575,D,691787
65,64.9175,5600,D,691787
64.375,64.5425,5625,D,691787
63.75,64.1975,5650,D,691787
63.125,63.8225,5675,D,691787
63.5,63.4475,5700,D,691787
62.875,63.0575,5725,D,691787
62.25,62.62,5750,D,691787
61.625,62.1825,5775,D,691787
62,61.745,5800,D,691787
61.375,61.3075,5825,D,691787
61.75,60.87,5850,D,691787
61.125,60.4325,5875,D,691787
60.5,59.9775,5900,D,691787
59.875,59.4775,5925,D,691787
59.25,58.9775,5950,D,691787
58.625,58.4775,5975,D,691787
58,57.935,6000,D,691787
57.375,57.4975,6025,D,691787
56.75,57.04,6050,D,691787
56.125,56.6525,6075,D,691787
55.5,56.2775,6100,D,691787
54.875,55.9025,6125,D,691787
54.25,55.5275,6150,D,691787
53.625,55.1525,6175,D,691787
55,54.7775,6200,D,691787
54.375,54.4025,6225,D,691787
54.75,54.0825,6250,D,691787
55.125,53.77,6275,D,691787
54.5,53.4575,6300,D,691787
53.875,53.145,6325,D,691787
53.25,52.8325,6350,D,691787
52.625,52.57,6375,D,691787
52,52.31,6400,D,691787
51.375,51.935,6425,D,691787
51.75,51.5575,6450,D,691787
51.125,51.1325,6475,D,691787
50.5,50.695,6500,D,691787
49.875,50.2575,6525,D,691787
49.25,49.885,6550,D,691787
49.625,49.5725,6575,D,691787
49,49.28,6600,D,691787
48.375,49.03,6625,D,691787
48.75,48.725,6650,D,691787
48.125,48.4125,6675,D,691787
47.5,48.1,6700,D,691787
46.875,47.7875,6725,D,691787
48.25,47.475,6750,D,691787
47.625,47.1125,6775,D,691787
48,46.7375,6800,D,691787
47.375,46.3625,6825,D,691787
46.75,45.9475,6850,D,691787
46.125,45.51,6875,D,691787
45.5,45.0725,6900,D,691787
44.875,44.635,6925,D,691787
44.25,44.1325,6950,D,691787
43.625,43.57,6975,D,691787
43,42.9875,7000,D,691787
42.375,42.3625,7025,D,691787
41.75,41.7375,7050,D,691787
41.125,41.1425,7075,D,691787
40.5,40.58,7100,D,691787
39.875,40.0175,7125,D,691787
39.25,39.455,7150,D,691787
38.625,38.8925,7175,D,691787
38,38.33,7200,D,691787
37.375,37.7675,7225,D,691787
36.75,37.205,7250,D,691787
37.125,36.6425,7275,D,691787
36.5,36.1275,7300,D,691787
35.875,35.6275,7325,D,691787
35.25,35.1275,7350,D,691787
34.625,34.6275,7375,D,691787
34,34.1275,7400,D,691787
33.375,33.74,7425,D,691787
32.75,33.365,7450,D,691787
32.125,32.96,7475,D,691787
32.5,32.5225,7500,D,691787
31.875,32.085,7525,D,691787
31.25,31.6475,7550,D,691787
30.625,31.21,7575,D,691787
30,30.7725,7600,D,691787
31.375,30.335,7625,D,691787
30.75,29.8975,7650,D,691787
30.125,29.46,7675,D,691787
29.5,28.975,7700,D,691787
28.875,28.475,7725,D,691787
28.25,27.975,7750,D,691787
27.625,27.475,7775,D,691787
27,26.975,7800,D,691787
26.375,26.4,7825,D,691787
25.75,25.8375,7850,D,691787
25.125,25.275,7875,D,691787
24.5,24.735,7900,D,691787
23.875,24.235,7925,D,691787
23.25,23.735,7950,D,691787
22.625,23.2375,7975,D,691787
22,22.8,8000,D,691787
22.375,22.3625,8025,D,691787
21.75,21.925,8050,D,691787
21.125,21.505,8075,D,691787
21.5,21.13,8100,D,691787
20.875,20.755,8125,D,691787
20.25,20.38,8150,D,691787
20.625,20.005,8175,D,691787
20,19.63,8200,D,691787
19.375,19.2175,8225,D,691787
18.75,18.78,8250,D,691787
19.125,18.3425,8275,D,691787
18.5,17.8825,8300,D,691787
17.875,17.3825,8325,D,691787
17.25,16.8825,8350,D,691787
16.625,16.38,8375,D,691787
16,15.8175,8400,D,691787
15.375,15.255,8425,D,691787
14.75,14.6925,8450,D,691787
14.125,14.1125,8475,D,691787
13.5,13.4875,8500,D,691787
12.875,12.8625,8525,D,691787
12.25,12.2375,8550,D,691787
11.625,11.615,8575,D,691787
11,11.0525,8600,D,691787
10.375,10.49,8625,D,691787
9.74999999999998,9.92749999999998,8650,D,691787
9.12499999999998,9.36499999999998,8675,D,691787
8.49999999999998,8.80249999999998,8700,D,691787
7.87499999999998,8.23999999999998,8725,D,691787
7.24999999999998,7.67749999999998,8750,D,691787
7.62499999999998,7.11499999999998,8775,D,691787
6.99999999999998,6.55249999999998,8800,D,691787
6.37499999999998,5.98999999999998,8825,D,691787
5.74999999999998,5.42749999999998,8850,D,691787
5.12499999999998,4.86499999999998,8875,D,691787
4.49999999999998,4.30249999999998,8900,D,691787
3.87499999999998,3.73999999999998,8925,D,691787
3.24999999999998,3.17749999999998,8950,D,691787
2.62499999999998,2.61249999999998,8975,D,691787
1.99999999999998,2.01499999999998,9000,D,691787
1.37499999999998,1.45249999999998,9025,D,691787
0.749999999999983,0.889999999999983,9050,D,691787
0.124999999999983,0.327499999999983,9075,D,691787
-0.500000000000017,-0.235000000000017,9100,D,691787
-1.12500000000002,-0.797500000000017,9125,D,691787
-1.75000000000002,-1.36000000000002,9150,D,691787
-2.37500000000002,-1.92250000000002,9175,D,691787
-2.00000000000002,-2.48500000000002,9200,D,691787
-2.62500000000002,-3.04750000000002,9225,D,691787
-3.25000000000002,-3.61000000000002,9250,D,691787
-3.87500000000002,-4.17250000000002,9275,D,691787
-4.50000000000002,-4.73500000000002,9300,D,691787
-5.12500000000002,-5.29750000000002,9325,D,691787
-5.75000000000002,-5.86000000000002,9350,D,691787
-6.37500000000002,-6.42250000000002,9375,D,691787
-7.00000000000002,-7.01250000000002,9400,D,691787
-7.62500000000002,-7.63750000000002,9425,D,691787
-8.25000000000002,-8.26250000000002,9450,D,691787
-8.87500000000002,-8.88750000000002,9475,D,691787
-9.50000000000002,-9.51250000000002,9500,D,691787
-10.125,-10.1375,9525,D,691787
-10.75,-10.7625,9550,D,691787
-11.375,-11.3875,9575,D,691787
-12,-12.0125,9600,D,691787
-12.625,-12.6375,9625,D,691787
-13.25,-13.2625,9650,D,691787
-13.875,-13.8875,9675,D,691787
-14.5,-14.5125,9700,D,691787
-15.125,-15.1375,9725,D,691787
-15.75,-15.7625,9750,D,691787
-16.375,-16.3875,9775,D,691787
-17,-17.0125,9800,D,691787
-17.625,-17.6375,9825,D,691787
-18.25,-18.2625,9850,D,691787
-18.875,-18.8875,9875,D,691787
-19.5,-19.5125,9900,D,691787
-20.125,-20.1375,9925,D,691787
-20.75,-20.7625,9950,D,691787
-21.375,-21.325,9975,D,691787
-22,-21.8875,10000,D,691787
-22.625,-22.45,10025,D,691787
-23.25,-23.0125,10050,D,691787
-23.875,-23.575,10075,D,691787
-24.5,-24.1375,10100,D,691787
-25.125,-24.7,10125,D,691787
-25.75,-25.2625,10150,D,691787
-25.375,-25.825,10175,D,691787
-26,-26.3875,10200,D,691787
-26.625,-26.95,10225,D,691787
-27.25,-27.5125,10250,D,691787
-27.875,-28.075,10275,D,691787
-28.5,-28.6375,10300,D,691787
-29.125,-29.2,10325,D,691787
-29.75,-29.705,10350,D,691787
-30.375,-30.2675,10375,D,691787
-31,-30.83,10400,D,691787
-31.625,-31.3925,10425,D,691787
-32.25,-31.955,10450,D,691787
-32.875,-32.5175,10475,D,691787
-33.5,-33.08,10500,D,691787
-34.125,-33.6425,10525,D,691787
-33.75,-34.205,10550,D,691787
-34.375,-34.7675,10575,D,691787
-35,-35.33,10600,D,691787
-35.625,-35.8925,10625,D,691787
-36.25,-36.4,10650,D,691787
-36.875,-36.9,10675,D,691787
-37.5,-37.4,10700,D,691787
-38.125,-37.9,10725,D,691787
-38.75,-38.4575,10750,D,691787
-39.375,-39.02,10775,D,691787
-40,-39.5825,10800,D,691787
-40.625,-40.145,10825,D,691787
-40.25,-40.7075,10850,D,691787
-40.875,-41.27,10875,D,691787
-41.5,-41.8325,10900,D,691787
-42.125,-42.395,10925,D,691787
-42.75,-42.9575,10950,D,691787
-43.375,-43.52,10975,D,691787
-44,-44.0825,11000,D,691787
-44.625,-44.645,11025,D,691787
-45.25,-45.2625,11050,D,691787
-45.875,-45.8875,11075,D,691787
-46.5,-46.5125,11100,D,691787
-47.125,-47.1375,11125,D,691787
-47.75,-47.7625,11150,D,691787
-48.375,-48.3875,11175,D,691787
-49,-49.0125,11200,D,691787
-49.625,-49.6375,11225,D,691787
-50.25,-50.2625,11250,D,691787
-50.875,-50.8875,11275,D,691787
-51.5,-51.5125,11300,D,691787
-52.125,-52.1375,11325,D,691787
-52.75,-52.7625,11350,D,691787
-53.375,-53.3875,11375,D,691787
-54,-54.0125,11400,D,691787
-54.625,-54.6375,11425,D,691787
-55.25,-55.2625,11450,D,691787
-55.875,-55.8875,11475,D,691787
-56.5,-56.5125,11500,D,691787
-57.125,-57.1375,11525,D,691787
-57.75,-57.7625,11550,D,691787
-58.375,-58.3875,11575,D,691787
-59,-59.0125,11600,D,691787
-59.625,-59.6375,11625,D,691787
-60.25,-60.2625,11650,D,691787
-60.875,-60.8875,11675,D,691787
-61.5,-61.5125,11700,D,691787
-62.125,-62.1375,11725,D,691787
-62.75,-62.7625,11750,D,691787
-63.375,-63.3875,11775,D,691787
-64,-64.0125,11800,D,691787
-64.625,-64.6375,11825,D,691787
-65.25,-65.2625,11850,D,691787
-65.875,-65.8875,11875,D,691787
-66.5,-66.5125,11900,D,691787
-67.125,-67.1375,11925,D,691787
-67.75,-67.7625,11950,D,691787
-68.375,-68.3875,11975,D,691787
-69,-69.0125,12000,D,691787
-69.625,-69.6375,12025,D,691787
-70.25,-70.2625,12050,D,691787
-70.875,-70.8875,12075,D,691787
-71.5,-71.5125,12100,D,691787
-72.125,-72.1375,12125,D,691787
-72.75,-72.7625,12150,D,691787
-73.375,-73.3875,12175,D,691787
-74,-74.0125,12200,D,691787
-74.625,-74.6375,12225,D,691787
-75.25,-75.2625,12250,D,691787
-75.875,-75.83,12275,D,691787
-76.5,-76.3925,12300,D,691787
-77.125,-76.955,12325,D,691787
-77.75,-77.5175,12350,D,691787
-78.375,-78.08,12375,D,691787
-79,-78.6425,12400,D,691787
-79.625,-79.205,12425,D,691787
-80.25,-79.7675,12450,D,691787
-79.875,-80.33,12475,D,691787
-80.5,-80.8925,12500,D,691787
-81.125,-81.455,12525,D,691787
-81.75,-81.995,12550,D,691787
-82.375,-82.495,12575,D,691787
-83,-82.995,12600,D,691787
-83.625,-83.495,12625,D,691787
-84.25,-83.995,12650,D,691787
-84.875,-84.5525,12675,D,691787
-85.5,-85.115,12700,D,691787
-86.125,-85.6775,12725,D,691787
-85.75,-86.24,12750,D,691787
-86.375,-86.8025,12775,D,691787
-87,-87.365,12800,D,691787
-87.625,-87.9275,12825,D,691787
-88.25,-88.49,12850,D,691787
-88.875,-89.0525,12875,D,691787
-89.5,-89.615,12900,D,691787
-90.125,-90.1775,12925,D,691787
-90.75,-90.7625,12950,D,691787
-91.375,-91.3875,12975,D,691787
-92,-92.0125,13000,D,691787
-92.625,-92.6375,13025,D,691787
-93.25,-93.2625,13050,D,691787
-93.875,-93.8875,13075,D,691787
-94.5,-94.5125,13100,D,691787
-95.125,-95.1375,13125,D,691787
-95.75,-95.7625,13150,D,691787
-96.375,-96.3875,13175,D,691787
-97,-97.0125,13200,D,691787
-97.625,-97.6375,13225,D,691787
-98.25,-98.2625,13250,D,691787
-98.875,-98.8875,13275,D,691787
-99.5,-99.5125,13300,D,691787
-100.125,-100.1375,13325,D,691787
-100.75,-100.7625,13350,D,691787
-101.375,-101.3875,13375,D,691787
-102,-102.0125,13400,D,691787
-102.625,-102.6375,13425,D,691787
-103.25,-103.2625,13450,D,691787
-103.875,-103.8875,13475,D,691787
-104.5,-104.5125,13500,D,691787
-105.125,-105.1375,13525,D,691787
-105.75,-105.7625,13550,D,691787
-106.375,-106.3875,13575,D,691787
-107,-107.0125,13600,D,691787
-107.625,-107.6375,13625,D,691787
-108.25,-108.2625,13650,D,691787
-108.875,-108.8875,13675,D,691787
-109.5,-109.5125,13700,D,691787
-110.125,-110.1375,13725,D,691787
-110.75,-110.7625,13750,D,691787
-111.375,-111.3875,13775,D,691787
-112,-112.0125,13800,D,691787
-112.625,-112.6375,13825,D,691787
-113.25,-113.2625,13850,D,691787
-113.875,-113.8875,13875,D,691787
-114.5,-114.5125,13900,D,691787
-115.125,-115.1375,13925,D,691787
-115.75,-115.7625,13950,D,691787
-116.375,-116.3875,13975,D,691787
-117,-117.0125,14000,D,691787
-117.625,-117.6375,14025,D,691787
-118.25,-118.2625,14050,D,691787
-118.875,-118.8875,14075,D,691787
-119.5,-119.5125,14100,D,691787
-120.125,-120.1375,14125,D,691787
-120.75,-120.7625,14150,D,691787
-121.375,-121.3875,14175,D,691787
-122,-122.0125,14200,D,691787
-122.625,-122.6375,14225,D,691787
-123.25,-123.2625,14250,D,691787
-123.875,-123.8875,14275,D,691787
-124.5,-124.5125,14300,D,691787
-125.125,-125.1375,14325,D,691787
-125.75,-125.7625,14350,D,691787
-126.375,-126.3875,14375,D,691787
-127,-127.0125,14400,D,691787
-127.625,-127.6375,14425,D,691787
-128.25,-128.2625,14450,D,691787
-128.875,-128.8875,14475,D,691787
-129.5,-129.5125,14500,D,691787
-130.125,-130.1375,14525,D,691787
-130.75,-130.7625,14550,D,691787
-131.375,-131.3875,14575,D,691787
-132,-132.0125,14600,D,691787
-132.625,-132.6375,14625,D,691787
-133.25,-133.2625,14650,D,691787
-133.875,-133.8875,14675,D,691787
-134.5,-134.5125,14700,D,691787
-135.125,-135.1375,14725,D,691787
-135.75,-135.7625,14750,D,691787
-136.375,-136.3875,14775,D,691787
-137,-137.0125,14800,D,691787
-137.625,-137.6375,14825,D,691787
-138.25,-138.2625,14850,D,691787
-138.875,-138.8875,14875,D,691787
-139.5,-139.5125,14900,D,691787
-140.125,-140.1375,14925,D,691787
-140.75,-140.7625,14950,D,691787
-141.375,-141.3875,14975,D,691787
-142,-142.0125,15000,D,691787
-142.625,-142.6375,15025,D,691787
-143.25,-143.2625,15050,D,691787
-143.875,-143.8875,15075,D,691787
-144.5,-144.5125,15100,D,691787
-145.125,-145.1375,15125,D,691787
-145.75,-145.7625,15150,D,691787
-146.375,-146.3875,15175,D,691787
-147,-147.0125,15200,D,691787
-147.625,-147.6375,15225,D,691787
-148.25,-148.215,15250,D,691787
-148.875,-148.7775,15275,D,691787
-149.5,-149.3,15300,D,691787
-150.125,-149.8,15325,D,691787
-150.75,-150.3,15350,D,691787
-151.375,-150.8,15375,D,691787
-152,-151.3,15400,D,691787
-152.625,-151.8,15425,D,691787
-152.25,-152.3,15450,D,691787
-152.875,-152.8,15475,D,691787
-152.5,-153.3,15500,D,691787
-153.125,-153.8,15525,D,691787
-153.75,-154.3,15550,D,691787
-154.375,-154.8,15575,D,691787
-155,-155.3,15600,D,691787
-155.625,-155.8,15625,D,691787
-156.25,-156.3475,15650,D,691787
-156.875,-156.91,15675,D,691787
-157.5,-157.5125,15700,D,691787
-158.125,-158.1375,15725,D,691787
-158.75,-158.7625,15750,D,691787
-159.375,-159.3875,15775,D,691787
-160,-160.0125,15800,D,691787
-160.625,-160.6375,15825,D,691787
-161.25,-161.2625,15850,D,691787
-161.875,-161.8875,15875,D,691787
-162.5,-162.5125,15900,D,691787
-163.125,-163.1375,15925,D,691787
-163.75,-163.7625,15950,D,691787
-164.375,-164.3875,15975,D,691787
-165,-165.0125,16000,D,691787
-165.625,-165.6375,16025,D,691787
-166.25,-166.2625,16050,D,691787
-166.875,-166.8875,16075,D,691787
-167.5,-167.5125,16100,D,691787
-168.125,-168.1375,16125,D,691787
-168.75,-168.7625,16150,D,691787
-169.375,-169.3875,16175,D,691787
-170,-169.985,16200,D,691787
-170.625,-170.5475,16225,D,691787
-171.25,-171.11,16250,D,691787
-171.875,-171.6725,16275,D,691787
-172.5,-172.235,16300,D,691787
-173.125,-172.7975,16325,D,691787
-173.75,-173.36,16350,D,691787
-174.375,-173.9225,16375,D,691787
-174,-174.485,16400,D,691787
-174.625,-175.0475,16425,D,691787
-175.25,-175.61,16450,D,691787
-175.875,-176.1725,16475,D,691787
-176.5,-176.735,16500,D,691787
-177.125,-177.2975,16525,D,691787
-177.75,-177.86,16550,D,691787
-178.375,-178.4225,16575,D,691787
-179,-179.0125,16600,D,691787
-179.625,-179.6375,16625,D,691787
-180.25,-180.2625,16650,D,691787
-180.875,-180.8525,16675,D,691787
-181.5,-181.415,16700,D,691787
-182.125,-181.95,16725,D,691787
-182.75,-182.45,16750,D,691787
-183.375,-182.95,16775,D,691787
-184,-183.45,16800,D,691787
-184.625,-183.95,16825,D,691787
-185.25,-184.45,16850,D,691787
-184.875,-184.95,16875,D,691787
-185.5,-185.45,16900,D,691787
-185.125,-185.95,16925,D,691787
-185.75,-186.4075,16950,D,691787
-186.375,-186.845,16975,D,691787
-187,-187.2825,17000,D,691787
-187.625,-187.72,17025,D,691787
-188.25,-188.1575,17050,D,691787
-188.875,-188.63,17075,D,691787
-189.5,-189.13,17100,D,691787
-190.125,-189.6575,17125,D,691787
-189.75,-190.22,17150,D,691787
-190.375,-190.7825,17175,D,691787
-191,-191.345,17200,D,691787
-191.625,-191.9075,17225,D,691787
-192.25,-192.47,17250,D,691787
-192.875,-193.0325,17275,D,691787
-193.5,-193.595,17300,D,691787
-194.125,-194.1575,17325,D,691787
-194.75,-194.7625,17350,D,691787
-195.375,-195.3875,17375,D,691787
-196,-196.0125,17400,D,691787
-196.625,-196.6375,17425,D,691787
-197.25,-197.2625,17450,D,691787
-197.875,-197.8875,17475,D,691787
-198.5,-198.5125,17500,D,691787
-199.125,-199.1375,17525,D,691787
-199.75,-199.7625,17550,D,691787
-200.375,-200.3325,17575,D,691787
-201,-200.895,17600,D,691787
-201.625,-201.4575,17625,D,691787
-202.25,-202.02,17650,D,691787
-202.875,-202.5825,17675,D,691787
-203.5,-203.145,17700,D,691787
-204.125,-203.7075,17725,D,691787
-204.75,-204.27,17750,D,691787
-204.375,-204.8325,17775,D,691787
-205,-205.395,17800,D,691787
-205.625,-205.9575,17825,D,691787
-206.25,-206.52,17850,D,691787
-206.875,-207.0825,17875,D,691787
-207.5,-207.645,17900,D,691787
-208.125,-208.2075,17925,D,691787
-208.75,-208.77,17950,D,691787
-209.375,-209.3875,17975,D,691787
-210,-210.0125,18000,D,691787
-210.625,-210.6375,18025,D,691787
-211.25,-211.2625,18050,D,691787
-211.875,-211.8875,18075,D,691787
-212.5,-212.5125,18100,D,691787
-213.125,-213.1375,18125,D,691787
-213.75,-213.7625,18150,D,691787
-214.375,-214.3875,18175,D,691787
-215,-215.0125,18200,D,691787
-215.625,-215.6375,18225,D,691787
-216.25,-216.2625,18250,D,691787
-216.875,-216.8875,18275,D,691787
-217.5,-217.5125,18300,D,691787
-218.125,-218.1375,18325,D,691787
-218.75,-218.7625,18350,D,691787
-219.375,-219.3875,18375,D,691787
-220,-220.0125,18400,D,691787
-220.625,-220.6375,18425,D,691787
-221.25,-221.2625,18450,D,691787
-221.875,-221.8875,18475,D,691787
-222.5,-222.5125,18500,D,691787
-223.125,-223.1375,18525,D,691787
-223.75,-223.7625,18550,D,691787
-224.375,-224.3875,18575,D,691787
-225,-225.0125,18600,D,691787
-225.625,-225.6375,18625,D,691787
-226.25,-226.2625,18650,D,691787
-226.875,-226.8875,18675,D,691787
-227.5,-227.5125,18700,D,691787
-228.125,-228.1375,18725,D,691787
-228.75,-228.7625,18750,D,691787
-229.375,-229.3875,18775,D,691787
-230,-230.0125,18800,D,691787
-230.625,-230.6375,18825,D,691787
-231.25,-231.2625,18850,D,691787
-231.875,-231.8875,18875,D,691787
-232.5,-232.5125,18900,D,691787
-233.125,-233.1375,18925,D,691787
-233.75,-233.7625,18950,D,691787
-234.375,-234.3875,18975,D,691787
-235,-235.0125,19000,D,691787
-235.625,-235.6375,19025,D,691787
-236.25,-236.2625,19050,D,691787
-236.875,-236.8525,19075,D,691787
-237.5,-237.415,19100,D,691787
-238.125,-237.9775,19125,D,691787
-238.75,-238.54,19150,D,691787
-239.375,-239.1025,19175,D,691787
-240,-239.665,19200,D,691787
-240.625,-240.2275,19225,D,691787
-241.25,-240.79,19250,D,691787
-240.875,-241.3525,19275,D,691787
-241.5,-241.915,19300,D,691787
-242.125,-242.4775,19325,D,691787
-242.75,-243.04,19350,D,691787
-243.375,-243.6025,19375,D,691787
-244,-244.165,19400,D,691787
-244.625,-244.7275,19425,D,691787
-245.25,-245.29,19450,D,691787
-245.875,-245.8875,19475,D,691787
-246.5,-246.5125,19500,D,691787
-247.125,-247.1375,19525,D,691787
-247.75,-247.7625,19550,D,691787
-248.375,-248.3875,19575,D,691787
-249,-249.0125,19600,D,691787
-249.625,-249.6375,19625,D,691787
-250.25,-250.2625,19650,D,691787
-250.875,-250.8875,19675,D,691787
-251.5,-251.5125,19700,D,691787
-252.125,-252.1375,19725,D,691787
-252.75,-252.7625,19750,D,691787
-253.375,-253.3875,19775,D,691787
-254,-254.0125,19800,D,691787
-254.625,-254.6375,19825,D,691787
-255.25,-255.2625,19850,D,691787
-255.875,-255.8875,19875,D,691787
-256.5,-256.5125,19900,D,691787
-257.125,-257.1375,19925,D,691787
-257.75,-257.7625,19950,D,691787
-258.375,-258.3875,19975,D,691787
-259,-259.0125,20000,D,691787
1.375,,25,D,761263
2.75,,50,D,761263
3.125,,75,D,761263
7.5,,100,D,761263
6.875,,125,D,761263
8.25,,150,D,761263
13.625,,175,D,761263
15,18.11,200,D,761263
20.375,20.7725,225,D,761263
24.75,23.605,250,D,761263
26.125,26.5025,275,D,761263
31.5,29.385,300,D,761263
31.875,32.355,325,D,761263
36.25,35.5025,350,D,761263
39.625,38.5825,375,D,761263
42,41.515,400,D,761263
44.375,44.14,425,D,761263
47.75,46.55,450,D,761263
50.125,48.805,475,D,761263
53.5,51.0325,500,D,761263
55.875,53.075,525,D,761263
58.25,55.03,550,D,761263
61.625,56.885,575,D,761263
61,58.805,600,D,761263
60.375,60.725,625,D,761263
61.75,62.4275,650,D,761263
63.125,63.9975,675,D,761263
64.5,65.3925,700,D,761263
64.875,66.6675,725,D,761263
65.25,67.805,750,D,761263
68.625,68.8575,775,D,761263
74,69.945,800,D,761263
73.375,71.1175,825,D,761263
74.75,72.365,850,D,761263
74.125,73.6875,875,D,761263
74.5,74.9025,900,D,761263
74.875,76.1575,925,D,761263
76.25,77.485,950,D,761263
76.625,78.81,975,D,761263
79,79.905,1000,D,761263
80.375,80.8425,1025,D,761263
81.75,81.7125,1050,D,761263
83.125,82.65,1075,D,761263
84.5,83.685,1100,D,761263
84.875,84.69,1125,D,761263
87.25,85.72,1150,D,761263
89.625,86.6575,1175,D,761263
89,87.49,1200,D,761263
88.375,88.255,1225,D,761263
89.75,88.895,1250,D,761263
89.125,89.3775,1275,D,761263
90.5,89.7825,1300,D,761263
91.875,90.1425,1325,D,761263
92.25,90.37,1350,D,761263
91.625,90.4375,1375,D,761263
92,90.505,1400,D,761263
91.375,90.63,1425,D,761263
90.75,90.7375,1450,D,761263
90.125,90.7375,1475,D,761263
90.5,90.7375,1500,D,761263
89.875,90.83,1525,D,761263
90.25,90.9275,1550,D,761263
89.625,91.0525,1575,D,761263
91,91.1325,1600,D,761263
90.375,91.2075,1625,D,761263
89.75,91.495,1650,D,761263
89.125,91.8075,1675,D,761263
91.5,92.1625,1700,D,761263
92.875,92.515,1725,D,761263
94.25,92.8575,1750,D,761263
93.625,93.17,1775,D,761263
93,93.435,1800,D,761263
94.375,93.7475,1825,D,761263
95.75,94.135,1850,D,761263
95.125,94.6925,1875,D,761263
95.5,95.155,1900,D,761263
95.875,95.49,1925,D,761263
95.25,95.74,1950,D,761263
94.625,95.99,1975,D,761263
95,96.24,2000,D,761263
96.375,96.4775,2025,D,761263
96.75,96.5025,2050,D,761263
98.125,96.59,2075,D,761263
97.5,96.665,2100,D,761263
97.875,96.6875,2125,D,761263
98.25,96.6875,2150,D,761263
97.625,96.6875,2175,D,761263
97,96.6675,2200,D,761263
96.375,96.665,2225,D,761263
95.75,96.64,2250,D,761263
97.125,96.4575,2275,D,761263
96.5,96.27,2300,D,761263
95.875,96.0825,2325,D,761263
95.25,95.87,2350,D,761263
94.625,95.7825,2375,D,761263
94,95.72,2400,D,761263
95.375,95.7075,2425,D,761263
95.75,95.7075,2450,D,761263
95.125,95.6425,2475,D,761263
94.5,95.58,2500,D,761263
94.875,95.5575,2525,D,761263
95.25,95.5725,2550,D,761263
96.625,95.635,2575,D,761263
96,95.7125,2600,D,761263
96.375,95.715,2625,D,761263
95.75,95.665,2650,D,761263
96.125,95.6025,2675,D,761263
95.5,95.54,2700,D,761263
95.875,95.46,2725,D,761263
96.25,95.4525,2750,D,761263
95.625,95.325,2775,D,761263
96,95.26,2800,D,761263
95.375,95.1475,2825,D,761263
94.75,95.0225,2850,D,761263
94.125,94.875,2875,D,761263
93.5,94.6875,2900,D,761263
94.875,94.46,2925,D,761263
94.25,94.195,2950,D,761263
94.625,93.9425,2975,D,761263
95,93.6775,3000,D,761263
94.375,93.365,3025,D,761263
93.75,93.0525,3050,D,761263
93.125,92.74,3075,D,761263
92.5,92.4275,3100,D,761263
91.875,92.08,3125,D,761263
91.25,91.6425,3150,D,761263
91.625,91.22,3175,D,761263
91,90.7225,3200,D,761263
90.375,90.2225,3225,D,761263
89.75,89.7225,3250,D,761263
89.125,89.2225,3275,D,761263
88.5,88.7225,3300,D,761263
87.875,88.2225,3325,D,761263
87.25,87.7225,3350,D,761263
87.625,87.1625,3375,D,761263
87,86.6,3400,D,761263
86.375,86.0375,3425,D,761263
